Id,Expected
1_15_93,6.520000000000000284e+01
1_15_94,7.129999999999999716e+01
1_15_95,6.540000000000000568e+01
1_15_96,6.750000000000000000e+01
1_15_97,6.500000000000000000e+01
1_15_98,6.470000000000000284e+01
1_15_99,6.490000000000000568e+01
1_15_100,6.650000000000000000e+01
1_15_101,6.470000000000000284e+01
1_15_102,7.040000000000000568e+01
1_15_103,6.479999999999999716e+01
1_15_104,6.900000000000000000e+01
1_15_105,6.400000000000000000e+01
1_15_106,6.670000000000000284e+01
1_15_107,6.010000000000000142e+01
1_15_108,6.790000000000000568e+01
1_15_109,6.440000000000000568e+01
1_15_110,6.609999999999999432e+01
1_15_111,6.579999999999999716e+01
1_15_112,7.059999999999999432e+01
1_15_113,6.829999999999999716e+01
1_15_114,6.590000000000000568e+01
1_15_115,6.690000000000000568e+01
1_15_116,6.729999999999999716e+01
1_15_117,6.300000000000000000e+01
1_15_118,6.609999999999999432e+01
1_15_119,6.629999999999999716e+01
1_15_120,6.709999999999999432e+01
1_15_121,6.740000000000000568e+01
1_15_122,7.159999999999999432e+01
1_15_123,6.659999999999999432e+01
1_15_124,6.500000000000000000e+01
1_15_125,6.809999999999999432e+01
1_15_126,7.190000000000000568e+01
1_15_127,6.759999999999999432e+01
1_15_128,6.310000000000000142e+01
1_15_129,5.950000000000000000e+01
1_15_130,6.700000000000000000e+01
1_15_131,6.579999999999999716e+01
1_15_132,6.920000000000000284e+01
1_15_133,6.500000000000000000e+01
1_15_134,6.450000000000000000e+01
1_15_135,6.420000000000000284e+01
1_15_136,6.879999999999999716e+01
1_15_137,6.229999999999999716e+01
1_15_138,6.590000000000000568e+01
1_15_139,6.250000000000000000e+01
1_15_140,6.620000000000000284e+01
1_15_141,7.020000000000000284e+01
1_15_142,6.809999999999999432e+01
1_15_143,7.120000000000000284e+01
1_15_144,6.320000000000000284e+01
1_15_145,6.429999999999999716e+01
1_15_146,6.609999999999999432e+01
1_15_147,6.920000000000000284e+01
1_15_148,6.370000000000000284e+01
1_15_149,6.900000000000000000e+01
1_15_150,6.770000000000000284e+01
1_15_151,6.950000000000000000e+01
1_15_152,7.020000000000000284e+01
1_15_153,6.409999999999999432e+01
1_15_154,6.509999999999999432e+01
1_15_155,6.429999999999999716e+01
1_15_156,6.479999999999999716e+01
1_15_157,7.209999999999999432e+01
1_15_158,6.500000000000000000e+01
1_15_159,6.050000000000000000e+01
1_15_160,6.809999999999999432e+01
1_15_161,7.179999999999999716e+01
1_15_162,6.490000000000000568e+01
1_15_163,6.640000000000000568e+01
1_15_164,6.459999999999999432e+01
1_15_165,6.479999999999999716e+01
1_15_166,6.490000000000000568e+01
1_15_167,6.200000000000000000e+01
1_15_168,6.520000000000000284e+01
1_15_169,6.870000000000000284e+01
1_15_170,6.400000000000000000e+01
1_15_171,6.720000000000000284e+01
1_15_172,7.129999999999999716e+01
1_15_173,7.020000000000000284e+01
1_15_174,6.820000000000000284e+01
1_15_175,6.900000000000000000e+01
1_15_176,6.479999999999999716e+01
1_15_177,6.809999999999999432e+01
1_15_178,6.509999999999999432e+01
1_15_179,6.509999999999999432e+01
1_15_180,7.020000000000000284e+01
1_15_181,6.500000000000000000e+01
1_15_182,6.600000000000000000e+01
1_15_183,6.379999999999999716e+01
1_15_184,6.750000000000000000e+01
1_15_185,6.520000000000000284e+01
1_15_186,6.500000000000000000e+01
1_15_187,6.779999999999999716e+01
1_15_188,6.500000000000000000e+01
1_15_189,6.890000000000000568e+01
1_15_190,6.750000000000000000e+01
1_15_191,6.490000000000000568e+01
1_15_192,6.950000000000000000e+01
1_15_193,6.350000000000000000e+01
1_15_194,7.109999999999999432e+01
1_15_195,6.629999999999999716e+01
1_15_196,7.370000000000000284e+01
1_15_197,6.740000000000000568e+01
1_15_198,6.540000000000000568e+01
1_15_199,7.159999999999999432e+01
1_15_200,6.490000000000000568e+01
1_15_201,2.500000000000000000e+01
1_15_202,6.479999999999999716e+01
1_15_203,6.479999999999999716e+01
1_15_204,6.679999999999999716e+01
1_15_205,6.400000000000000000e+01
1_15_206,6.459999999999999432e+01
1_15_207,6.900000000000000000e+01
1_15_208,6.840000000000000568e+01
1_15_209,6.360000000000000142e+01
1_15_210,7.120000000000000284e+01
1_15_211,6.570000000000000284e+01
1_15_212,6.470000000000000284e+01
1_15_213,6.490000000000000568e+01
1_15_214,6.790000000000000568e+01
1_15_215,7.220000000000000284e+01
1_15_216,7.100000000000000000e+01
1_15_217,6.450000000000000000e+01
1_15_218,6.870000000000000284e+01
1_15_219,6.270000000000000284e+01
1_15_220,6.409999999999999432e+01
1_15_221,6.310000000000000142e+01
1_15_222,6.429999999999999716e+01
1_15_223,6.320000000000000284e+01
1_15_224,6.300000000000000000e+01
1_15_225,6.929999999999999716e+01
1_15_226,6.690000000000000568e+01
1_15_227,6.709999999999999432e+01
1_30_0,7.179999999999999716e+01
1_30_1,5.989999999999999858e+01
1_30_2,6.590000000000000568e+01
1_30_3,6.289999999999999858e+01
1_30_4,7.309999999999999432e+01
1_30_5,6.260000000000000142e+01
1_30_6,5.900000000000000000e+01
1_30_7,6.010000000000000142e+01
1_30_8,6.179999999999999716e+01
1_30_9,6.300000000000000000e+01
1_30_10,5.679999999999999716e+01
1_30_11,6.379999999999999716e+01
1_30_12,6.350000000000000000e+01
1_30_13,6.620000000000000284e+01
1_30_14,6.370000000000000284e+01
1_30_15,6.020000000000000284e+01
1_30_16,6.520000000000000284e+01
1_30_17,6.470000000000000284e+01
1_30_18,7.020000000000000284e+01
1_30_19,6.490000000000000568e+01
1_30_20,6.160000000000000142e+01
1_30_21,6.379999999999999716e+01
1_30_22,6.529999999999999716e+01
1_30_23,6.509999999999999432e+01
1_30_24,6.729999999999999716e+01
1_30_25,6.509999999999999432e+01
1_30_26,6.850000000000000000e+01
1_30_27,6.509999999999999432e+01
1_30_28,5.660000000000000142e+01
1_30_29,6.070000000000000284e+01
1_30_30,6.370000000000000284e+01
1_30_31,6.450000000000000000e+01
1_30_32,6.459999999999999432e+01
1_30_33,6.850000000000000000e+01
1_30_34,6.459999999999999432e+01
1_30_35,6.479999999999999716e+01
1_30_36,5.070000000000000284e+01
1_30_37,6.509999999999999432e+01
1_30_38,6.420000000000000284e+01
1_30_39,7.120000000000000284e+01
1_30_40,6.160000000000000142e+01
1_30_41,6.829999999999999716e+01
1_30_42,6.609999999999999432e+01
1_30_43,6.500000000000000000e+01
1_30_44,6.070000000000000284e+01
1_30_45,6.329999999999999716e+01
1_30_46,6.300000000000000000e+01
1_30_47,6.840000000000000568e+01
1_30_48,6.470000000000000284e+01
1_30_49,6.759999999999999432e+01
1_30_50,6.479999999999999716e+01
1_30_51,6.570000000000000284e+01
1_30_52,6.420000000000000284e+01
1_30_53,6.500000000000000000e+01
1_30_54,6.509999999999999432e+01
1_30_55,6.729999999999999716e+01
1_30_56,6.490000000000000568e+01
1_30_57,6.929999999999999716e+01
1_30_58,6.700000000000000000e+01
1_30_59,6.740000000000000568e+01
1_30_60,6.740000000000000568e+01
1_30_61,6.490000000000000568e+01
1_30_62,6.459999999999999432e+01
1_30_63,6.039999999999999858e+01
1_30_64,6.509999999999999432e+01
1_30_65,6.470000000000000284e+01
1_30_66,6.200000000000000000e+01
1_30_67,6.900000000000000000e+01
1_30_68,6.500000000000000000e+01
1_30_69,6.620000000000000284e+01
1_30_70,6.500000000000000000e+01
1_30_71,6.900000000000000000e+01
1_30_72,6.470000000000000284e+01
1_30_73,6.129999999999999716e+01
1_30_74,6.479999999999999716e+01
1_30_75,6.700000000000000000e+01
1_30_76,6.300000000000000000e+01
1_30_77,6.859999999999999432e+01
1_30_78,6.509999999999999432e+01
1_30_79,6.490000000000000568e+01
1_30_80,6.550000000000000000e+01
1_30_81,6.529999999999999716e+01
1_30_82,6.750000000000000000e+01
1_30_83,6.670000000000000284e+01
1_30_84,6.509999999999999432e+01
1_30_85,6.959999999999999432e+01
1_30_86,6.840000000000000568e+01
1_30_87,7.009999999999999432e+01
1_30_88,6.509999999999999432e+01
1_30_89,6.790000000000000568e+01
1_30_90,6.450000000000000000e+01
1_30_91,5.579999999999999716e+01
1_30_92,6.479999999999999716e+01
1_30_93,6.520000000000000284e+01
1_30_94,7.129999999999999716e+01
1_30_95,6.540000000000000568e+01
1_30_96,6.750000000000000000e+01
1_30_97,6.500000000000000000e+01
1_30_98,6.470000000000000284e+01
1_30_99,6.490000000000000568e+01
1_30_100,6.650000000000000000e+01
1_30_101,6.470000000000000284e+01
1_30_102,7.040000000000000568e+01
1_30_103,6.479999999999999716e+01
1_30_104,6.900000000000000000e+01
1_30_105,6.400000000000000000e+01
1_30_106,6.670000000000000284e+01
1_30_107,6.010000000000000142e+01
1_30_108,6.790000000000000568e+01
1_30_109,6.440000000000000568e+01
1_30_110,6.609999999999999432e+01
1_30_111,6.579999999999999716e+01
1_30_112,7.059999999999999432e+01
1_30_113,6.829999999999999716e+01
1_30_114,6.590000000000000568e+01
1_30_115,6.690000000000000568e+01
1_30_116,6.729999999999999716e+01
1_30_117,6.300000000000000000e+01
1_30_118,6.609999999999999432e+01
1_30_119,6.629999999999999716e+01
1_30_120,6.709999999999999432e+01
1_30_121,6.740000000000000568e+01
1_30_122,7.159999999999999432e+01
1_30_123,6.659999999999999432e+01
1_30_124,6.500000000000000000e+01
1_30_125,6.809999999999999432e+01
1_30_126,7.190000000000000568e+01
1_30_127,6.759999999999999432e+01
1_30_128,6.310000000000000142e+01
1_30_129,5.950000000000000000e+01
1_30_130,6.700000000000000000e+01
1_30_131,6.579999999999999716e+01
1_30_132,6.920000000000000284e+01
1_30_133,6.500000000000000000e+01
1_30_134,6.450000000000000000e+01
1_30_135,6.420000000000000284e+01
1_30_136,6.879999999999999716e+01
1_30_137,6.229999999999999716e+01
1_30_138,6.590000000000000568e+01
1_30_139,6.250000000000000000e+01
1_30_140,6.620000000000000284e+01
1_30_141,7.020000000000000284e+01
1_30_142,6.809999999999999432e+01
1_30_143,7.120000000000000284e+01
1_30_144,6.320000000000000284e+01
1_30_145,6.429999999999999716e+01
1_30_146,6.609999999999999432e+01
1_30_147,6.920000000000000284e+01
1_30_148,6.370000000000000284e+01
1_30_149,6.900000000000000000e+01
1_30_150,6.770000000000000284e+01
1_30_151,6.950000000000000000e+01
1_30_152,7.020000000000000284e+01
1_30_153,6.409999999999999432e+01
1_30_154,6.509999999999999432e+01
1_30_155,6.429999999999999716e+01
1_30_156,6.479999999999999716e+01
1_30_157,7.209999999999999432e+01
1_30_158,6.500000000000000000e+01
1_30_159,6.050000000000000000e+01
1_30_160,6.809999999999999432e+01
1_30_161,7.179999999999999716e+01
1_30_162,6.490000000000000568e+01
1_30_163,6.640000000000000568e+01
1_30_164,6.459999999999999432e+01
1_30_165,6.479999999999999716e+01
1_30_166,6.490000000000000568e+01
1_30_167,6.200000000000000000e+01
1_30_168,6.520000000000000284e+01
1_30_169,6.870000000000000284e+01
1_30_170,6.400000000000000000e+01
1_30_171,6.720000000000000284e+01
1_30_172,7.129999999999999716e+01
1_30_173,7.020000000000000284e+01
1_30_174,6.820000000000000284e+01
1_30_175,6.900000000000000000e+01
1_30_176,6.479999999999999716e+01
1_30_177,6.809999999999999432e+01
1_30_178,6.509999999999999432e+01
1_30_179,6.509999999999999432e+01
1_30_180,7.020000000000000284e+01
1_30_181,6.500000000000000000e+01
1_30_182,6.600000000000000000e+01
1_30_183,6.379999999999999716e+01
1_30_184,6.750000000000000000e+01
1_30_185,6.520000000000000284e+01
1_30_186,6.500000000000000000e+01
1_30_187,6.779999999999999716e+01
1_30_188,6.500000000000000000e+01
1_30_189,6.890000000000000568e+01
1_30_190,6.750000000000000000e+01
1_30_191,6.490000000000000568e+01
1_30_192,6.950000000000000000e+01
1_30_193,6.350000000000000000e+01
1_30_194,7.109999999999999432e+01
1_30_195,6.629999999999999716e+01
1_30_196,7.370000000000000284e+01
1_30_197,6.740000000000000568e+01
1_30_198,6.540000000000000568e+01
1_30_199,7.159999999999999432e+01
1_30_200,6.490000000000000568e+01
1_30_201,2.500000000000000000e+01
1_30_202,6.479999999999999716e+01
1_30_203,6.479999999999999716e+01
1_30_204,6.679999999999999716e+01
1_30_205,6.400000000000000000e+01
1_30_206,6.459999999999999432e+01
1_30_207,6.900000000000000000e+01
1_30_208,6.840000000000000568e+01
1_30_209,6.360000000000000142e+01
1_30_210,7.120000000000000284e+01
1_30_211,6.570000000000000284e+01
1_30_212,6.470000000000000284e+01
1_30_213,6.490000000000000568e+01
1_30_214,6.790000000000000568e+01
1_30_215,7.220000000000000284e+01
1_30_216,7.100000000000000000e+01
1_30_217,6.450000000000000000e+01
1_30_218,6.870000000000000284e+01
1_30_219,6.270000000000000284e+01
1_30_220,6.409999999999999432e+01
1_30_221,6.310000000000000142e+01
1_30_222,6.429999999999999716e+01
1_30_223,6.320000000000000284e+01
1_30_224,6.300000000000000000e+01
1_30_225,6.929999999999999716e+01
1_30_226,6.690000000000000568e+01
1_30_227,6.709999999999999432e+01
1_45_0,7.179999999999999716e+01
1_45_1,5.989999999999999858e+01
1_45_2,6.590000000000000568e+01
1_45_3,6.289999999999999858e+01
1_45_4,7.309999999999999432e+01
1_45_5,6.260000000000000142e+01
1_45_6,5.900000000000000000e+01
1_45_7,6.010000000000000142e+01
1_45_8,6.179999999999999716e+01
1_45_9,6.300000000000000000e+01
1_45_10,5.679999999999999716e+01
1_45_11,6.379999999999999716e+01
1_45_12,6.350000000000000000e+01
1_45_13,6.620000000000000284e+01
1_45_14,6.370000000000000284e+01
1_45_15,6.020000000000000284e+01
1_45_16,6.520000000000000284e+01
1_45_17,6.470000000000000284e+01
1_45_18,7.020000000000000284e+01
1_45_19,6.490000000000000568e+01
1_45_20,6.160000000000000142e+01
1_45_21,6.379999999999999716e+01
1_45_22,6.529999999999999716e+01
1_45_23,6.509999999999999432e+01
1_45_24,6.729999999999999716e+01
1_45_25,6.509999999999999432e+01
1_45_26,6.850000000000000000e+01
1_45_27,6.509999999999999432e+01
1_45_28,5.660000000000000142e+01
1_45_29,6.070000000000000284e+01
1_45_30,6.370000000000000284e+01
1_45_31,6.450000000000000000e+01
1_45_32,6.459999999999999432e+01
1_45_33,6.850000000000000000e+01
1_45_34,6.459999999999999432e+01
1_45_35,6.479999999999999716e+01
1_45_36,5.070000000000000284e+01
1_45_37,6.509999999999999432e+01
1_45_38,6.420000000000000284e+01
1_45_39,7.120000000000000284e+01
1_45_40,6.160000000000000142e+01
1_45_41,6.829999999999999716e+01
1_45_42,6.609999999999999432e+01
1_45_43,6.500000000000000000e+01
1_45_44,6.070000000000000284e+01
1_45_45,6.329999999999999716e+01
1_45_46,6.300000000000000000e+01
1_45_47,6.840000000000000568e+01
1_45_48,6.470000000000000284e+01
1_45_49,6.759999999999999432e+01
1_45_50,6.479999999999999716e+01
1_45_51,6.570000000000000284e+01
1_45_52,6.420000000000000284e+01
1_45_53,6.500000000000000000e+01
1_45_54,6.509999999999999432e+01
1_45_55,6.729999999999999716e+01
1_45_56,6.490000000000000568e+01
1_45_57,6.929999999999999716e+01
1_45_58,6.700000000000000000e+01
1_45_59,6.740000000000000568e+01
1_45_60,6.740000000000000568e+01
1_45_61,6.490000000000000568e+01
1_45_62,6.459999999999999432e+01
1_45_63,6.039999999999999858e+01
1_45_64,6.509999999999999432e+01
1_45_65,6.470000000000000284e+01
1_45_66,6.200000000000000000e+01
1_45_67,6.900000000000000000e+01
1_45_68,6.500000000000000000e+01
1_45_69,6.620000000000000284e+01
1_45_70,6.500000000000000000e+01
1_45_71,6.900000000000000000e+01
1_45_72,6.470000000000000284e+01
1_45_73,6.129999999999999716e+01
1_45_74,6.479999999999999716e+01
1_45_75,6.700000000000000000e+01
1_45_76,6.300000000000000000e+01
1_45_77,6.859999999999999432e+01
1_45_78,6.509999999999999432e+01
1_45_79,6.490000000000000568e+01
1_45_80,6.550000000000000000e+01
1_45_81,6.529999999999999716e+01
1_45_82,6.750000000000000000e+01
1_45_83,6.670000000000000284e+01
1_45_84,6.509999999999999432e+01
1_45_85,6.959999999999999432e+01
1_45_86,6.840000000000000568e+01
1_45_87,7.009999999999999432e+01
1_45_88,6.509999999999999432e+01
1_45_89,6.790000000000000568e+01
1_45_90,6.450000000000000000e+01
1_45_91,5.579999999999999716e+01
1_45_92,6.479999999999999716e+01
1_45_93,6.520000000000000284e+01
1_45_94,7.129999999999999716e+01
1_45_95,6.540000000000000568e+01
1_45_96,6.750000000000000000e+01
1_45_97,6.500000000000000000e+01
1_45_98,6.470000000000000284e+01
1_45_99,6.490000000000000568e+01
1_45_100,6.650000000000000000e+01
1_45_101,6.470000000000000284e+01
1_45_102,7.040000000000000568e+01
1_45_103,6.479999999999999716e+01
1_45_104,6.900000000000000000e+01
1_45_105,6.400000000000000000e+01
1_45_106,6.670000000000000284e+01
1_45_107,6.010000000000000142e+01
1_45_108,6.790000000000000568e+01
1_45_109,6.440000000000000568e+01
1_45_110,6.609999999999999432e+01
1_45_111,6.579999999999999716e+01
1_45_112,7.059999999999999432e+01
1_45_113,6.829999999999999716e+01
1_45_114,6.590000000000000568e+01
1_45_115,6.690000000000000568e+01
1_45_116,6.729999999999999716e+01
1_45_117,6.300000000000000000e+01
1_45_118,6.609999999999999432e+01
1_45_119,6.629999999999999716e+01
1_45_120,6.709999999999999432e+01
1_45_121,6.740000000000000568e+01
1_45_122,7.159999999999999432e+01
1_45_123,6.659999999999999432e+01
1_45_124,6.500000000000000000e+01
1_45_125,6.809999999999999432e+01
1_45_126,7.190000000000000568e+01
1_45_127,6.759999999999999432e+01
1_45_128,6.310000000000000142e+01
1_45_129,5.950000000000000000e+01
1_45_130,6.700000000000000000e+01
1_45_131,6.579999999999999716e+01
1_45_132,6.920000000000000284e+01
1_45_133,6.500000000000000000e+01
1_45_134,6.450000000000000000e+01
1_45_135,6.420000000000000284e+01
1_45_136,6.879999999999999716e+01
1_45_137,6.229999999999999716e+01
1_45_138,6.590000000000000568e+01
1_45_139,6.250000000000000000e+01
1_45_140,6.620000000000000284e+01
1_45_141,7.020000000000000284e+01
1_45_142,6.809999999999999432e+01
1_45_143,7.120000000000000284e+01
1_45_144,6.320000000000000284e+01
1_45_145,6.429999999999999716e+01
1_45_146,6.609999999999999432e+01
1_45_147,6.920000000000000284e+01
1_45_148,6.370000000000000284e+01
1_45_149,6.900000000000000000e+01
1_45_150,6.770000000000000284e+01
1_45_151,6.950000000000000000e+01
1_45_152,7.020000000000000284e+01
1_45_153,6.409999999999999432e+01
1_45_154,6.509999999999999432e+01
1_45_155,6.429999999999999716e+01
1_45_156,6.479999999999999716e+01
1_45_157,7.209999999999999432e+01
1_45_158,6.500000000000000000e+01
1_45_159,6.050000000000000000e+01
1_45_160,6.809999999999999432e+01
1_45_161,7.179999999999999716e+01
1_45_162,6.490000000000000568e+01
1_45_163,6.640000000000000568e+01
1_45_164,6.459999999999999432e+01
1_45_165,6.479999999999999716e+01
1_45_166,6.490000000000000568e+01
1_45_167,6.200000000000000000e+01
1_45_168,6.520000000000000284e+01
1_45_169,6.870000000000000284e+01
1_45_170,6.400000000000000000e+01
1_45_171,6.720000000000000284e+01
1_45_172,7.129999999999999716e+01
1_45_173,7.020000000000000284e+01
1_45_174,6.820000000000000284e+01
1_45_175,6.900000000000000000e+01
1_45_176,6.479999999999999716e+01
1_45_177,6.809999999999999432e+01
1_45_178,6.509999999999999432e+01
1_45_179,6.509999999999999432e+01
1_45_180,7.020000000000000284e+01
1_45_181,6.500000000000000000e+01
1_45_182,6.600000000000000000e+01
1_45_183,6.379999999999999716e+01
1_45_184,6.750000000000000000e+01
1_45_185,6.520000000000000284e+01
1_45_186,6.500000000000000000e+01
1_45_187,6.779999999999999716e+01
1_45_188,6.500000000000000000e+01
1_45_189,6.890000000000000568e+01
1_45_190,6.750000000000000000e+01
1_45_191,6.490000000000000568e+01
1_45_192,6.950000000000000000e+01
1_45_193,6.350000000000000000e+01
1_45_194,7.109999999999999432e+01
1_45_195,6.629999999999999716e+01
1_45_196,7.370000000000000284e+01
1_45_197,6.740000000000000568e+01
1_45_198,6.540000000000000568e+01
1_45_199,7.159999999999999432e+01
1_45_200,6.490000000000000568e+01
1_45_201,2.500000000000000000e+01
1_45_202,6.479999999999999716e+01
